#Query_id	Hit_xid	Hit_tcid	Hit_desc	Match_length	e-value	%_identity	Query_Length	Hit_Length	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	row_number
11173	Q9Y5S9	3.A.18.1.1	gnl|BL_ORD_ID|15603 gnl|TC-DB|Q9Y5S9|3.A.18.1.1 RNA-binding protein 8A - Homo sapiens (Human).	105	0.000220792	32.0	1050	174	9.7	54.0	0	0	None	3.A.18	mRNA	1769
16614	Q8IYB3	3.A.18.1.1	gnl|BL_ORD_ID|13003 gnl|TC-DB|Q8IYB3|3.A.18.1.1 Serine/arginine repetitive matrix protein 1 - Homo sapiens (Human).	350	0.000237878	23.0	376	904	83.5	37.5	0	0	None	3.A.18	mRNA	1770
13572	P18583	3.A.18.1.1	gnl|BL_ORD_ID|6984 gnl|TC-DB|P18583|3.A.18.1.1 Protein SON OS=Homo sapiens GN=SON PE=1 SV=4	163	0.00028175	30.0	255	2426	61.2	6.3	0	0	None	3.A.18	mRNA	1771
16052	P18583	3.A.18.1.1	gnl|BL_ORD_ID|6984 gnl|TC-DB|P18583|3.A.18.1.1 Protein SON OS=Homo sapiens GN=SON PE=1 SV=4	164	0.000320602	27.0	357	2426	40.1	6.2	0	0	None	3.A.18	mRNA	1772
13164	Q8IYB3	3.A.18.1.1	gnl|BL_ORD_ID|13003 gnl|TC-DB|Q8IYB3|3.A.18.1.1 Serine/arginine repetitive matrix protein 1 - Homo sapiens (Human).	100	0.000340928	33.0	203	904	47.8	10.5	0	0	None	3.A.18	mRNA	1773
15527	Q15287	3.A.18.1.1	gnl|BL_ORD_ID|9903 gnl|TC-DB|Q15287|3.A.18.1.1 RNA-binding protein with serine-rich domain 1 - Homo sapiens (Human).	183	0.000341431	25.0	684	305	26.3	52.8	0	0	None	3.A.18	mRNA	1774
14990	Q8IYB3	3.A.18.1.1	gnl|BL_ORD_ID|13003 gnl|TC-DB|Q8IYB3|3.A.18.1.1 Serine/arginine repetitive matrix protein 1 - Homo sapiens (Human).	130	0.0005072	30.0	211	904	54.5	13.7	0	0	None	3.A.18	mRNA	1775
15242	Q8IYB3	3.A.18.1.1	gnl|BL_ORD_ID|13003 gnl|TC-DB|Q8IYB3|3.A.18.1.1 Serine/arginine repetitive matrix protein 1 - Homo sapiens (Human).	331	0.000507228	24.0	308	904	89.3	34.7	0	0	None	3.A.18	mRNA	1776
9072	P18583	3.A.18.1.1	gnl|BL_ORD_ID|6984 gnl|TC-DB|P18583|3.A.18.1.1 Protein SON OS=Homo sapiens GN=SON PE=1 SV=4	148	0.000594293	31.0	276	2426	52.9	5.3	0	0	None	3.A.18	mRNA	1777
16683	Q8IYB3	3.A.18.1.1	gnl|BL_ORD_ID|13003 gnl|TC-DB|Q8IYB3|3.A.18.1.1 Serine/arginine repetitive matrix protein 1 - Homo sapiens (Human).	134	0.000653705	29.0	208	904	61.5	14.2	0	0	None	3.A.18	mRNA	1778
9397	Q9H307	3.A.18.1.1	gnl|BL_ORD_ID|14440 gnl|TC-DB|Q9H307|3.A.18.1.1 Pinin - Homo sapiens (Human).	343	0.000846416	22.0	360	717	91.9	42.0	0	0	None	3.A.18	mRNA	1779
14615	O43681	3.A.19.1.1	gnl|BL_ORD_ID|5455 gnl|TC-DB|O43681|3.A.19.1.1 Arsenical pump-driving ATPase - Homo sapiens (Human).	326	1.26757e-123	56.0	338	348	94.4	93.1	0	0	None	3.A.19	tail-anchored proteins	1780
13022	A2QHQ3	3.A.19.1.2	gnl|BL_ORD_ID|306 gnl|TC-DB|A2QHQ3|3.A.19.1.2 Protein get1 OS=Aspergillus niger (strain CBS 513.88 / FGSC A1513) GN=get1 PE=3 SV=1	195	1.16944e-28	30.0	209	196	89.0	99.0	0	0	None	3.A.19	tail-anchored proteins	1781
12106	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	146	3.84e-93	84.0	148	147	98.0	98.6	0	0	None	PPI	proteins	1782
9053	P63279	3.A.20.1.1	gnl|BL_ORD_ID|8661 gnl|TC-DB|P63279|3.A.20.1.1 SUMO-conjugating enzyme UBC9 OS=Homo sapiens GN=UBE2I PE=1 SV=1	157	3.35145e-74	62.0	159	158	98.1	98.7	0	0	None	PPI	proteins	1783
8882	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	149	1.7179e-64	62.0	185	147	80.0	99.3	0	0	None	PPI	proteins	1784
13505	O09012	3.A.20.1.1	gnl|BL_ORD_ID|5105 gnl|TC-DB|O09012|3.A.20.1.1 Peroxisomal targeting signal 1 receptor OS=Mus musculus GN=Pex5 PE=1 SV=2	415	4.88772e-52	33.0	892	639	45.6	59.2	0	0	None	PPI	proteins	1785
15546	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	146	3.04891e-49	49.0	151	147	96.0	98.0	0	0	None	PPI	proteins	1786
9585	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	143	2.67717e-48	52.0	153	147	92.8	96.6	0	0	None	PPI	proteins	1787
16017	O60683	3.A.20.1.1	gnl|BL_ORD_ID|5634 gnl|TC-DB|O60683|3.A.20.1.1 Peroxisome biogenesis factor 10 OS=Homo sapiens GN=PEX10 PE=1 SV=1	359	5.66561e-46	34.0	349	326	99.1	96.0	0	0	None	PPI	proteins	1788
10157	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	141	1.92916e-39	40.0	157	147	89.2	95.2	0	0	None	PPI	proteins	1789
10127	O00623	3.A.20.1.1	gnl|BL_ORD_ID|4995 gnl|TC-DB|O00623|3.A.20.1.1 Peroxisome assembly protein 12 OS=Homo sapiens GN=PEX12 PE=1 SV=1	370	1.01604e-30	30.0	411	359	86.4	86.9	0	0	None	PPI	proteins	1790
15691	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	133	1.33819e-26	36.0	180	147	72.2	89.8	0	0	None	PPI	proteins	1791
15122	O00628	3.A.20.1.1	gnl|BL_ORD_ID|4997 gnl|TC-DB|O00628|3.A.20.1.1 Peroxisomal targeting signal 2 receptor OS=Homo sapiens GN=PEX7 PE=1 SV=1	230	4.30979e-26	29.0	634	323	34.9	70.9	0	0	None	PPI	proteins	1792
12729	P62837	3.A.20.1.1	gnl|BL_ORD_ID|8647 gnl|TC-DB|P62837|3.A.20.1.1 Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1	123	5.78462e-25	35.0	191	147	63.9	81.6	0	0	None	PPI	proteins	1793
12472	P28328	3.A.20.1.1	gnl|BL_ORD_ID|7295 gnl|TC-DB|P28328|3.A.20.1.1 Peroxisome assembly factor 1 OS=Homo sapiens GN=PXMP3 PE=1 SV=1	250	7.18399e-25	28.0	476	305	52.3	68.5	0	0	None	PPI	proteins	1794
11611	O00628	3.A.20.1.1	gnl|BL_ORD_ID|4997 gnl|TC-DB|O00628|3.A.20.1.1 Peroxisomal targeting signal 2 receptor OS=Homo sapiens GN=PEX7 PE=1 SV=1	233	8.57604e-23	28.0	423	323	54.8	64.1	0	0	None	PPI	proteins	1795
9328	O00628	3.A.20.1.1	gnl|BL_ORD_ID|4997 gnl|TC-DB|O00628|3.A.20.1.1 Peroxisomal targeting signal 2 receptor OS=Homo sapiens GN=PEX7 PE=1 SV=1	170	1.29479e-07	22.0	1360	323	12.4	49.2	0	0	None	PPI	proteins	1796
16346	Q9LP54	3.A.20.1.2	gnl|BL_ORD_ID|14795 gnl|TC-DB|Q9LP54|3.A.20.1.2 At1g29260 OS=Arabidopsis thaliana GN=At1g29260 PE=2 SV=1	361	3.37817e-84	40.0	376	317	95.2	95.0	0	0	None	PPI	proteins	1797
13166	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	408	6.35498e-45	34.0	951	956	40.6	38.4	0	0	None	PPI	proteins	1798
16102	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	402	1.91667e-34	31.0	500	956	77.2	36.6	0	0	None	PPI	proteins	1799
15477	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	405	4.14836e-29	28.0	696	956	50.3	41.4	0	0	None	PPI	proteins	1800
9158	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	406	4.93468e-29	29.0	644	727	58.2	48.6	0	0	None	PPI	proteins	1801
11841	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	565	6.49409e-29	25.0	2899	956	18.9	53.0	0	0	None	PPI	proteins	1802
14930	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	641	2.48574e-27	23.0	1681	956	37.6	54.6	0	0	None	PPI	proteins	1803
16669	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	522	7.6125e-27	23.0	1425	956	35.4	45.1	0	0	None	PPI	proteins	1804
9247	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	294	3.64069e-26	31.0	537	956	52.7	25.9	0	0	None	PPI	proteins	1805
9083	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	300	1.02567e-25	32.0	429	956	64.8	28.6	0	0	None	PPI	proteins	1806
9813	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	605	1.10546e-24	24.0	1802	956	32.5	55.1	0	0	None	PPI	proteins	1807
15956	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	541	3.11672e-24	25.0	1733	956	28.6	54.1	0	0	None	PPI	proteins	1808
12951	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	470	4.52005e-24	27.0	820	956	56.0	41.0	0	0	None	PPI	proteins	1809
9272	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	312	5.60371e-24	29.0	723	727	41.6	35.6	0	0	None	PPI	proteins	1810
12837	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	292	1.45029e-20	31.0	499	727	53.9	38.2	0	0	None	PPI	proteins	1811
9327	O81765	3.A.20.1.2	gnl|BL_ORD_ID|5783 gnl|TC-DB|O81765|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 4 OS=Arabidopsis thaliana GN=PEX4 PE=2 SV=1	250	7.6193e-19	28.0	501	699	48.5	33.3	0	0	None	PPI	proteins	1812
11576	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	286	3.32635e-18	28.0	639	956	41.6	27.6	0	0	None	PPI	proteins	1813
9952	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	251	5.93543e-17	29.0	324	956	75.3	21.5	0	0	None	PPI	proteins	1814
8375	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	500	1.53262e-16	23.0	832	956	56.4	47.3	0	0	None	PPI	proteins	1815
15490	Q9LP54	3.A.20.1.2	gnl|BL_ORD_ID|14795 gnl|TC-DB|Q9LP54|3.A.20.1.2 At1g29260 OS=Arabidopsis thaliana GN=At1g29260 PE=2 SV=1	264	8.90277e-16	26.0	604	317	42.9	76.3	0	0	None	PPI	proteins	1816
11521	O81765	3.A.20.1.2	gnl|BL_ORD_ID|5783 gnl|TC-DB|O81765|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 4 OS=Arabidopsis thaliana GN=PEX4 PE=2 SV=1	224	2.26117e-15	31.0	341	699	56.9	29.8	0	0	None	PPI	proteins	1817
14147	Q9LP54	3.A.20.1.2	gnl|BL_ORD_ID|14795 gnl|TC-DB|Q9LP54|3.A.20.1.2 At1g29260 OS=Arabidopsis thaliana GN=At1g29260 PE=2 SV=1	146	5.28733e-15	28.0	509	317	28.5	41.3	0	0	None	PPI	proteins	1818
13823	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	78	1.46625e-13	46.0	168	847	42.3	8.3	0	0	None	PPI	proteins	1819
15761	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	290	1.50158e-13	28.0	495	847	55.4	28.9	0	0	None	PPI	proteins	1820
13864	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	292	2.21353e-13	24.0	617	727	42.9	38.5	0	0	None	PPI	proteins	1821
12345	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	268	2.31249e-13	25.0	549	727	47.9	31.2	0	0	None	PPI	proteins	1822
14692	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	266	1.03884e-12	27.0	644	847	40.1	28.0	0	0	None	PPI	proteins	1823
14986	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	316	2.08186e-12	27.0	542	727	57.4	34.4	0	0	None	PPI	proteins	1824
10005	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	313	2.48814e-12	27.0	499	847	61.9	34.1	0	0	None	PPI	proteins	1825
15811	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	270	3.66635e-12	26.0	347	847	74.4	27.4	0	0	None	PPI	proteins	1826
12312	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	437	6.75566e-11	21.0	764	956	54.2	43.7	0	0	None	PPI	proteins	1827
10190	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	345	1.32639e-10	25.0	447	956	71.8	33.1	0	0	None	PPI	proteins	1828
12400	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	392	2.72895e-10	21.0	672	847	54.2	42.6	0	0	None	PPI	proteins	1829
15558	O81765	3.A.20.1.2	gnl|BL_ORD_ID|5783 gnl|TC-DB|O81765|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 4 OS=Arabidopsis thaliana GN=PEX4 PE=2 SV=1	154	6.87103e-10	31.0	302	699	49.0	19.0	0	0	None	PPI	proteins	1830
16183	O81765	3.A.20.1.2	gnl|BL_ORD_ID|5783 gnl|TC-DB|O81765|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 4 OS=Arabidopsis thaliana GN=PEX4 PE=2 SV=1	155	7.6461e-10	30.0	286	699	48.6	20.9	0	0	None	PPI	proteins	1831
10634	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	152	8.64067e-09	28.0	193	956	71.5	14.9	0	0	None	PPI	proteins	1832
16811	O81765	3.A.20.1.2	gnl|BL_ORD_ID|5783 gnl|TC-DB|O81765|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 4 OS=Arabidopsis thaliana GN=PEX4 PE=2 SV=1	92	9.43965e-09	36.0	159	699	52.2	13.0	0	0	None	PPI	proteins	1833
16445	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	275	1.56531e-08	25.0	405	847	61.2	30.8	0	0	None	PPI	proteins	1834
11515	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	94	7.83012e-08	33.0	185	727	45.4	12.1	0	0	None	PPI	proteins	1835
10763	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	315	1.13261e-07	24.0	670	847	45.5	31.4	0	0	None	PPI	proteins	1836
10201	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	75	1.12811e-06	40.0	130	847	46.2	8.5	0	0	None	PPI	proteins	1837
11695	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	267	1.24312e-06	22.0	521	956	45.9	26.3	0	0	None	PPI	proteins	1838
11640	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	283	1.59272e-06	23.0	613	956	42.9	27.5	0	0	None	PPI	proteins	1839
8805	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	292	2.71614e-06	22.0	437	847	65.0	31.2	0	0	None	PPI	proteins	1840
8686	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	246	3.74275e-06	23.0	532	847	41.7	28.6	0	0	None	PPI	proteins	1841
14495	Q9LP54	3.A.20.1.2	gnl|BL_ORD_ID|14795 gnl|TC-DB|Q9LP54|3.A.20.1.2 At1g29260 OS=Arabidopsis thaliana GN=At1g29260 PE=2 SV=1	155	4.51464e-06	26.0	622	317	24.6	41.3	0	0	None	PPI	proteins	1842
8514	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	115	8.32391e-06	27.0	256	956	42.2	11.6	0	0	None	PPI	proteins	1843
11545	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	333	1.06785e-05	23.0	758	847	41.7	37.4	0	0	None	PPI	proteins	1844
13983	Q9LJ64	3.A.20.1.2	gnl|BL_ORD_ID|14786 gnl|TC-DB|Q9LJ64|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1	104	4.78621e-05	32.0	209	956	45.9	10.4	0	0	None	PPI	proteins	1845
10004	Q9XIL9	3.A.20.1.2	gnl|BL_ORD_ID|15558 gnl|TC-DB|Q9XIL9|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 3 OS=Arabidopsis thaliana GN=PEX3 PE=2 SV=1	207	6.8214e-05	24.0	421	727	48.2	24.5	0	0	None	PPI	proteins	1846
16082	Q9XIB6	3.A.20.1.2	gnl|BL_ORD_ID|15554 gnl|TC-DB|Q9XIB6|3.A.20.1.2 Pollen-specific leucine-rich repeat extensin-like protein 2 OS=Arabidopsis thaliana GN=PEX2 PE=1 SV=1	108	0.00072151	31.0	175	847	52.0	12.6	0	0	None	PPI	proteins	1847
10033	Q95ZB8	3.A.20.1.4	gnl|BL_ORD_ID|13878 gnl|TC-DB|Q95ZB8|3.A.20.1.4 RING finger protein OS=Leishmania major GN=L1994.12 PE=4 SV=1	95	3.71067e-05	25.0	129	296	72.9	28.4	0	0	None	PPI	proteins	1848
16680	Q4VQ66	3.A.20.1.4	gnl|BL_ORD_ID|10881 gnl|TC-DB|Q4VQ66|3.A.20.1.4 Peroxisomal targeting signal-2 receptor OS=Leishmania major GN=PEX7 PE=2 SV=1	187	7.18969e-05	25.0	440	373	42.0	44.0	0	0	None	PPI	proteins	1849
16795	Q4VQ66	3.A.20.1.4	gnl|BL_ORD_ID|10881 gnl|TC-DB|Q4VQ66|3.A.20.1.4 Peroxisomal targeting signal-2 receptor OS=Leishmania major GN=PEX7 PE=2 SV=1	216	0.000657224	25.0	809	373	22.4	50.1	0	0	None	PPI	proteins	1850
10571	P33760	3.A.20.1.5	gnl|BL_ORD_ID|7566 gnl|TC-DB|P33760|3.A.20.1.5 Peroxisomal ATPase PEX6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PEX6 PE=1 SV=1	901	6.45024e-157	37.0	1244	1030	70.8	80.8	0	0	None	PPI	proteins	1851
16464	P24004	3.A.20.1.5	gnl|BL_ORD_ID|7158 gnl|TC-DB|P24004|3.A.20.1.5 Peroxisomal ATPase PEX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PEX1 PE=1 SV=2	635	6.99585e-145	43.0	1057	1043	58.0	57.0	0	0	None	PPI	proteins	1852
9963	P35056	3.A.20.1.5	gnl|BL_ORD_ID|7607 gnl|TC-DB|P35056|3.A.20.1.5 Peroxisomal targeting signal receptor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PEX5 PE=1 SV=1	688	7.15841e-71	29.0	695	612	97.7	99.0	0	0	None	PPI	proteins	1853
10039	P80667	3.A.20.1.5	gnl|BL_ORD_ID|9018 gnl|TC-DB|P80667|3.A.20.1.5 Peroxisomal membrane protein PAS20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PEX13 PE=1 SV=1	363	7.03338e-51	35.0	405	386	85.7	76.7	0	0	None	PPI	proteins	1854
10681	P53112	3.A.20.1.5	gnl|BL_ORD_ID|8403 gnl|TC-DB|P53112|3.A.20.1.5 Peroxisomal membrane protein PEX14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PEX14 PE=1 SV=1	242	5.39057e-23	25.0	364	341	65.9	69.5	0	0	None	PPI	proteins	1855
