proteinId	transcriptId
960401	960552
960402	960553
960403	960554
960404	960555
960405	960556
960406	960557
960407	960558
960408	960559
960409	960560
960410	960561
960411	960562
960412	960563
960413	960564
960414	960565
960415	960566
960416	960567
960417	960568
960418	960569
960419	960570
960420	960571
960421	960572
960422	960573
960423	960574
960424	960575
960425	960576
960426	960577
960427	960578
960428	960579
960429	960580
960430	960581
960431	960582
960432	960583
960433	960584
960434	960585
960435	960586
960436	960587
960437	960588
960438	960589
960439	960590
960440	960591
960441	960592
960442	960593
960443	960594
960444	960595
960445	960596
960446	960597
960447	960598
960448	960599
960449	960600
960450	960601
960451	960602
960452	960603
960453	960604
960454	960605
960455	960606
960456	960607
960457	960608
960458	960609
960459	960610
960460	960611
960461	960612
960462	960613
960463	960614
960464	960615
960465	960616
960466	960617
960467	960618
960468	960619
960469	960620
960470	960621
960471	960622
960472	960623
960473	960624
960474	960625
960475	960626
960476	960627
960477	960628
960478	960629
960479	960630
960480	960631
960481	960632
960482	960633
960483	960634
960484	960635
960485	960636
960486	960637
960487	960638
960488	960639
960489	960640
960490	960641
960491	960642
960492	960643
960493	960644
960494	960645
960495	960646
960496	960647
960497	960648
960498	960649
960499	960650
960500	960651
960501	960652
960502	960653
960503	960654
960504	960655
960505	960656
960506	960657
960507	960658
960508	960659
960509	960660
960510	960661
960511	960662
960512	960663
960513	960664
960514	960665
960515	960666
960516	960667
960517	960668
960518	960669
960519	960670
960520	960671
960521	960672
960522	960673
960523	960674
960524	960675
960525	960676
960526	960677
960527	960678
960528	960679
960529	960680
960530	960681
960531	960682
960532	960683
960533	960684
960534	960685
960535	960686
960536	960687
960537	960688
960538	960689
960539	960690
960540	960691
960541	960692
960542	960693
960543	960694
960544	960695
960545	960696
960546	960697
960547	960698
960548	960699
960549	960700
960550	960701
960551	960702
960552	960703
960553	960704
960554	960705
960555	960706
960556	960707
960557	960708
960558	960709
960559	960710
960560	960711
960561	960712
960562	960713
960563	960714
960564	960715
960565	960716
960566	960717
960567	960718
960568	960719
960569	960720
960570	960721
960571	960722
960572	960723
960573	960724
960574	960725
960575	960726
960576	960727
960577	960728
960578	960729
960579	960730
960580	960731
960581	960732
960582	960733
960583	960734
960584	960735
960585	960736
960586	960737
960587	960738
960588	960739
960589	960740
960590	960741
960591	960742
960592	960743
960593	960744
960594	960745
960595	960746
960596	960747
960597	960748
960598	960749
960599	960750
960600	960751
960601	960752
960602	960753
960603	960754
960604	960755
960605	960756
960606	960757
960607	960758
960608	960759
960609	960760
960610	960761
960611	960762
960612	960763
960613	960764
960614	960765
960615	960766
960616	960767
960617	960768
960618	960769
960619	960770
960620	960771
960621	960772
960622	960773
960623	960774
960624	960775
960625	960776
960626	960777
960627	960778
960628	960779
960629	960780
960630	960781
960631	960782
960632	960783
960633	960784
960634	960785
960635	960786
960636	960787
960637	960788
960638	960789
960639	960790
960640	960791
960641	960792
960642	960793
960643	960794
960644	960795
960645	960796
960646	960797
960647	960798
960648	960799
960649	960800
960650	960801
960651	960802
960652	960803
960653	960804
960654	960805
960655	960806
960656	960807
960657	960808
960658	960809
960659	960810
960660	960811
960661	960812
960662	960813
960663	960814
960664	960815
960665	960816
960666	960817
960667	960818
960668	960819
960669	960820
960670	960821
960671	960822
960672	960823
960673	960824
960674	960825
960675	960826
960676	960827
960677	960828
960678	960829
960679	960830
960680	960831
960681	960832
960682	960833
960683	960834
960684	960835
960685	960836
960686	960837
960687	960838
960688	960839
960689	960840
960690	960841
960691	960842
960692	960843
960693	960844
960694	960845
960695	960846
960696	960847
960697	960848
960698	960849
960699	960850
960700	960851
960701	960852
960702	960853
960703	960854
960704	960855
960705	960856
960706	960857
960707	960858
960708	960859
960709	960860
960710	960861
960711	960862
960712	960863
960713	960864
960714	960865
960715	960866
960716	960867
960717	960868
960718	960869
960719	960870
960720	960871
960721	960872
960722	960873
960723	960874
960724	960875
960725	960876
960726	960877
960727	960878
960728	960879
960729	960880
960730	960881
960731	960882
960732	960883
960733	960884
960734	960885
960735	960886
960736	960887
960737	960888
960738	960889
960739	960890
960740	960891
960741	960892
960742	960893
960743	960894
960744	960895
960745	960896
960746	960897
960747	960898
960748	960899
960749	960900
960750	960901
960751	960902
960752	960903
960753	960904
960754	960905
960755	960906
960756	960907
960757	960908
960758	960909
960759	960910
960760	960911
960761	960912
960762	960913
960763	960914
960764	960915
960765	960916
960766	960917
960767	960918
960768	960919
960769	960920
960770	960921
960771	960922
960772	960923
960773	960924
960774	960925
960775	960926
960776	960927
960777	960928
960778	960929
960779	960930
960780	960931
960781	960932
960782	960933
960783	960934
960784	960935
960785	960936
960786	960937
960787	960938
960788	960939
960789	960940
960790	960941
960791	960942
960792	960943
960793	960944
960794	960945
960795	960946
960796	960947
960797	960948
960798	960949
960799	960950
960800	960951
960801	960952
960802	960953
960803	960954
960804	960955
960805	960956
960806	960957
960807	960958
960808	960959
960809	960960
960810	960961
960811	960962
960812	960963
960813	960964
960814	960965
960815	960966
960816	960967
960817	960968
960818	960969
960819	960970
960820	960971
960821	960972
960822	960973
960823	960974
960824	960975
960825	960976
960826	960977
960827	960978
960828	960979
960829	960980
960830	960981
960831	960982
960832	960983
960833	960984
960834	960985
960835	960986
960836	960987
960837	960988
960838	960989
960839	960990
960840	960991
960841	960992
960842	960993
960843	960994
960844	960995
960845	960996
960846	960997
960872	961023
960884	961035
960895	961046
960899	961050
960901	961052
960905	961056
960911	961062
960917	961068
960921	961072
960957	961108
960963	961114
960973	961124
960983	961134
960993	961144
961003	961154
961009	961160
961055	961206
961065	961216
961067	961218
961075	961226
961191	961342
961193	961344
961207	961358
961221	961372
961227	961378
961231	961382
961233	961384
961235	961386
961239	961390
961241	961392
961249	961400
961253	961404
961255	961406
961263	961414
961311	961462
961312	961463
961314	961465
961317	961468
961321	961472
961323	961474
961326	961477
961328	961479
961329	961480
961331	961482
961333	961484
961337	961488
961339	961490
961341	961492
961351	961502
961411	961562
961439	961590
961441	961592
961443	961594
961445	961596
961447	961598
961449	961600
961453	961604
961479	961630
961489	961640
961493	961644
961497	961648
961499	961650
961527	961678
961529	961680
961533	961684
961535	961686
961537	961688
961539	961690
961563	961714
961575	961726
961577	961728
961583	961734
961593	961744
961599	961750
961607	961758
961619	961770
961623	961774
961644	961795
961646	961797
961648	961799
961652	961803
961656	961807
961668	961819
961672	961823
961674	961825
961726	961877
961730	961881
961736	961887
961748	961899
961768	961919
961785	961936
961793	961944
961797	961948
961803	961954
961827	961978
961853	962004
961875	962026
961877	962028
961879	962030
961881	962032
961915	962066
961919	962070
961929	962080
961933	962084
961935	962086
961937	962088
961939	962090
961949	962100
962001	962152
962002	962153
962004	962155
962047	962198
962048	962199
962052	962203
962056	962207
962060	962211
962064	962215
962072	962223
962084	962235
962088	962239
962094	962245
962098	962249
962100	962251
962102	962253
962124	962275
962128	962279
962130	962281
962142	962293
962190	962341
962210	962361
962236	962387
962242	962393
962246	962397
962254	962405
962264	962415
962266	962417
962268	962419
962270	962421
962272	962423
962282	962433
962300	962451
962306	962457
962312	962463
962324	962475
962344	962495
962346	962497
962348	962499
962350	962501
962360	962511
962362	962513
962374	962525
962386	962537
962396	962547
962398	962549
962402	962553
962404	962555
962408	962559
962412	962563
962414	962565
962416	962567
962418	962569
962422	962573
962426	962577
962436	962587
962438	962589
962440	962591
962442	962593
962444	962595
962446	962597
962448	962599
962450	962601
962452	962603
962454	962605
962456	962607
962458	962609
962460	962611
962470	962621
962496	962647
962500	962651
962520	962671
962522	962673
962524	962675
962526	962677
962528	962679
962530	962681
962548	962699
962554	962705
962556	962707
962562	962713
962574	962725
962578	962729
962583	962734
962590	962741
962618	962769
962624	962775
962628	962779
962630	962781
962646	962797
962652	962803
962654	962805
962666	962817
962705	962856
962721	962872
962769	962920
962773	962924
962809	962960
962813	962964
962819	962970
962821	962972
962847	962998
962855	963006
962881	963032
962883	963034
962885	963036
962887	963038
962893	963044
962901	963052
962913	963064
962915	963066
962935	963086
962944	963095
962953	963104
962965	963116
962969	963120
962973	963124
962977	963128
962979	963130
962987	963138
963041	963192
963109	963260
963111	963262
963143	963294
963145	963296
963146	963297
963150	963301
963152	963303
963186	963337
963220	963371
963224	963375
963232	963383
963244	963395
963246	963397
963248	963399
963250	963401
963252	963403
963254	963405
963256	963407
963258	963409
963260	963411
963262	963413
963264	963415
963266	963417
963268	963419
963270	963421
963272	963423
963274	963425
963280	963431
963284	963435
963300	963451
963310	963461
963322	963473
963330	963481
963336	963487
963360	963511
963364	963515
963368	963519
963372	963523
963374	963525
963380	963531
963382	963533
963384	963535
963388	963539
963390	963541
963394	963545
963396	963547
963420	963571
963448	963599
963452	963603
963462	963613
963472	963623
963476	963627
963486	963637
963500	963651
963508	963659
963520	963671
963540	963691
963544	963695
963574	963725
963584	963735
963612	963763
963662	963813
963664	963815
963666	963817
963668	963819
963672	963823
963674	963825
963676	963827
963678	963829
963699	963850
963701	963852
963707	963858
963711	963862
963717	963868
963725	963876
963743	963894
963748	963899
963750	963901
963782	963933
963794	963945
963800	963951
963812	963963
963824	963975
963834	963985
963902	964053
963920	964071
963926	964077
963928	964079
963978	964129
963980	964131
963992	964143
964006	964157
964013	964164
964021	964172
964027	964178
964037	964188
964039	964190
964041	964192
964043	964194
964049	964200
964061	964212
964073	964224
964149	964300
964157	964308
964168	964319
964182	964333
964202	964353
964214	964365
964224	964375
964228	964379
964230	964381
964234	964385
964238	964389
964244	964395
964252	964403
964278	964429
964284	964435
964288	964439
964298	964449
964302	964453
964335	964486
964379	964530
964407	964558
964433	964584
964457	964608
964465	964616
964469	964620
964471	964622
964473	964624
964477	964628
964479	964630
964497	964648
964505	964656
964509	964660
964511	964662
964513	964664
964531	964682
964549	964700
964569	964720
964573	964724
964575	964726
964581	964732
964593	964744
964599	964750
964613	964764
964617	964768
964697	964848
964701	964852
964709	964860
964717	964868
964725	964876
964728	964879
964730	964881
964739	964890
964758	964909
964760	964911
964783	964934
964785	964936
964787	964938
964803	964954
964833	964984
964881	965032
964889	965040
964899	965050
964939	965090
964961	965112
964971	965122
964977	965128
964983	965134
964985	965136
965045	965196
965057	965208
965065	965216
965083	965234
965085	965236
965087	965238
965089	965240
965091	965242
965093	965244
965097	965248
965123	965274
965127	965278
965129	965280
965131	965282
965143	965294
965145	965296
965173	965324
965175	965326
965191	965342
965239	965390
965245	965396
965246	965397
965251	965402
965257	965408
965259	965410
965261	965412
965265	965416
965269	965420
965273	965424
965275	965426
965277	965428
965279	965430
965287	965438
965289	965440
965295	965446
965329	965480
965401	965552
965423	965574
965443	965594
965465	965616
965469	965620
965477	965628
965503	965654
965511	965662
965513	965664
965515	965666
965527	965678
965550	965701
965554	965705
965564	965715
965566	965717
965587	965738
965603	965754
965605	965756
965607	965758
965617	965768
965619	965770
965621	965772
965623	965774
965625	965776
965627	965778
965629	965780
965631	965782
965633	965784
965635	965786
965637	965788
965639	965790
965643	965794
965645	965796
965647	965798
965660	965811
965662	965813
965686	965837
965741	965892
965749	965900
965767	965918
965789	965940
965795	965946
965799	965950
965803	965954
965819	965970
965823	965974
965829	965980
965837	965988
965841	965992
965853	966004
965855	966006
965857	966008
965865	966016
965869	966020
965895	966046
965916	966067
965924	966075
965926	966077
965928	966079
965932	966083
965936	966087
965940	966091
965988	966139
965996	966147
966002	966153
966028	966179
966054	966205
966056	966207
966066	966217
966070	966221
966076	966227
966088	966239
966090	966241
966092	966243
966106	966257
966120	966271
966138	966289
966139	966290
966141	966292
966165	966316
966167	966318
966173	966324
966189	966340
966193	966344
966205	966356
966207	966358
966215	966366
966239	966390
966245	966396
966287	966438
966297	966448
966301	966452
966305	966456
966309	966460
966327	966478
966347	966498
966367	966518
966371	966522
966375	966526
966379	966530
966387	966538
966429	966580
966433	966584
966435	966586
966437	966588
966457	966608
966465	966616
966471	966622
966483	966634
966513	966664
966517	966668
966519	966670
966527	966678
966529	966680
966533	966684
966535	966686
966537	966688
966577	966728
966579	966730
966593	966744
966595	966746
966617	966768
966619	966770
966621	966772
966630	966781
966655	966806
966685	966836
966692	966843
966696	966847
966698	966849
966708	966859
966710	966861
966712	966863
966718	966869
966720	966871
966722	966873
966732	966883
966746	966897
966758	966909
966769	966920
966772	966923
966784	966935
966794	966945
966818	966969
966824	966975
966828	966979
966834	966985
966854	967005
966860	967011
966868	967019
966872	967023
966892	967043
966908	967059
966928	967079
967004	967155
967044	967195
967048	967199
967050	967201
967066	967217
967096	967247
967106	967257
967112	967263
967124	967275
967126	967277
967156	967307
967172	967323
967174	967325
967176	967327
967178	967329
967180	967331
967214	967365
967216	967367
967238	967389
967242	967393
967244	967395
967246	967397
967248	967399
967254	967405
967256	967407
967266	967417
967348	967499
967350	967501
967352	967503
967354	967505
967356	967507
967358	967509
967364	967515
967376	967527
967388	967539
967404	967555
967416	967567
967422	967573
967434	967585
967435	967586
967443	967594
967449	967600
967451	967602
967465	967616
967467	967618
967473	967624
967475	967626
967479	967630
967481	967632
967498	967649
967504	967655
967506	967657
967534	967685
967602	967753
967608	967759
967624	967775
967662	967813
967716	967867
967718	967869
967780	967931
967800	967951
967802	967953
967804	967955
967806	967957
967808	967959
967828	967979
967832	967983
967838	967989
967840	967991
967842	967993
967854	968005
967858	968009
967866	968017
967868	968019
967879	968030
967881	968032
967923	968074
967927	968078
967929	968080
967933	968084
967935	968086
967939	968090
967945	968096
967949	968100
967977	968128
967991	968142
967995	968146
968003	968154
968019	968170
968035	968186
968051	968202
968061	968212
968065	968216
968067	968218
968071	968222
968073	968224
968079	968230
968081	968232
968085	968236
968089	968240
968095	968246
968107	968258
968117	968268
968145	968296
968159	968310
968161	968312
968163	968314
968173	968324
968179	968330
968189	968340
968191	968342
968201	968352
968203	968354
968205	968356
968207	968358
968209	968360
968212	968363
968213	968364
968215	968366
968218	968369
968220	968371
968228	968379
968246	968397
968250	968401
968256	968407
968268	968419
968274	968425
968284	968435
968298	968449
968304	968455
968308	968459
968322	968473
968324	968475
968330	968481
968496	968647
968498	968649
968514	968665
968532	968683
968534	968685
968536	968687
968538	968689
968542	968693
968544	968695
968558	968709
968564	968715
968568	968719
968574	968725
968578	968729
968582	968733
968586	968737
968602	968753
968624	968775
968644	968795
968646	968797
968650	968801
968654	968805
968662	968813
968672	968823
968680	968831
968704	968855
968712	968863
968720	968871
968744	968895
968846	968997
968848	968999
968850	969001
968860	969011
968862	969013
968867	969018
968871	969022
968873	969024
968875	969026
968879	969030
968895	969046
968911	969062
968918	969069
968920	969071
968959	969110
968963	969114
968985	969136
968997	969148
969001	969152
969019	969170
969033	969184
969035	969186
969037	969188
969045	969196
969047	969198
969060	969211
969082	969233
969088	969239
969092	969243
969096	969247
969100	969251
969104	969255
969196	969347
969204	969355
969206	969357
969208	969359
969210	969361
969212	969363
969246	969397
969248	969399
969254	969405
969264	969415
969268	969419
969270	969421
969272	969423
969275	969426
969277	969428
969279	969430
969283	969434
969289	969440
969293	969444
969299	969450
969305	969456
969307	969458
969327	969478
969329	969480
969357	969508
969363	969514
969365	969516
969367	969518
969389	969540
969393	969544
969397	969548
969405	969556
969407	969558
969409	969560
969413	969564
969417	969568
969419	969570
969423	969574
969435	969586
969437	969588
969439	969590
969449	969600
969451	969602
969453	969604
969455	969606
969459	969610
969461	969612
969465	969616
969467	969618
969471	969622
969473	969624
969477	969628
969479	969630
969487	969638
969557	969708
969567	969718
969587	969738
969589	969740
969595	969746
969601	969752
969607	969758
969615	969766
969657	969808
969665	969816
969669	969820
969671	969822
969675	969826
969677	969828
969679	969830
969685	969836
969689	969840
969699	969850
969707	969858
969709	969860
969711	969862
969719	969870
969725	969876
969729	969880
969743	969894
969745	969896
969757	969908
969759	969910
969761	969912
969769	969920
969777	969928
969781	969932
969787	969938
969791	969942
969805	969956
969813	969964
969819	969970
969849	970000
969873	970024
969877	970028
970023	970174
970033	970184
970403	970554
970417	970568
970419	970570
970421	970572
970423	970574
970427	970578
970429	970580
970431	970582
970435	970586
970445	970596
970465	970616
970485	970636
970501	970652
970527	970678
970533	970684
970541	970692
970543	970694
970563	970714
970574	970725
970580	970731
970584	970735
970586	970737
970587	970738
970599	970750
970605	970756
970619	970770
970625	970776
970636	970787
970637	970788
970638	970789
970642	970793
970662	970813
970670	970821
970686	970837
970688	970839
970690	970841
970702	970853
970714	970865
970716	970867
970718	970869
970720	970871
970734	970885
970746	970897
970750	970901
970762	970913
970772	970923
970782	970933
970788	970939
970794	970945
970800	970951
970840	970991
970842	970993
970844	970995
970846	970997
970848	970999
970850	971001
970852	971003
970856	971007
970862	971013
970864	971015
970866	971017
970868	971019
970870	971021
970872	971023
970874	971025
970882	971033
970884	971035
970886	971037
970888	971039
970894	971045
970900	971051
970902	971053
970910	971061
970918	971069
970925	971076
970927	971078
970929	971080
970931	971082
970933	971084
970945	971096
970947	971098
970951	971102
970963	971114
970965	971116
970967	971118
970969	971120
970971	971122
970999	971150
971003	971154
971005	971156
971007	971158
971011	971162
971013	971164
971021	971172
971029	971180
971041	971192
971053	971204
971061	971212
971063	971214
971065	971216
971067	971218
971072	971223
971092	971243
971110	971261
971116	971267
971118	971269
971120	971271
971132	971283
971134	971285
971136	971287
971220	971371
971226	971377
971232	971383
971236	971387
971240	971391
971244	971395
971250	971401
971252	971403
971254	971405
971276	971427
971282	971433
971288	971439
971310	971461
971316	971467
971350	971501
971352	971503
971354	971505
971356	971507
971358	971509
971360	971511
971366	971517
971368	971519
971372	971523
971376	971527
971380	971531
971382	971533
971384	971535
971386	971537
971388	971539
971390	971541
971394	971545
971400	971551
971404	971555
971422	971573
971438	971589
971440	971591
971446	971597
971448	971599
971450	971601
971464	971615
971466	971617
971468	971619
971546	971697
971582	971733
971598	971749
971624	971775
971632	971783
971648	971799
971656	971807
971658	971809
971660	971811
971666	971817
971672	971823
971684	971835
971716	971867
971740	971891
971778	971929
971818	971969
971832	971983
971874	972025
971878	972029
971884	972035
971888	972039
971954	972105
971971	972122
972011	972162
972013	972164
972021	972172
972027	972178
972031	972182
972059	972210
972079	972230
972087	972238
972089	972240
972097	972248
972099	972250
972101	972252
972103	972254
972105	972256
972115	972266
972123	972274
972151	972302
972153	972304
972155	972306
972167	972318
972259	972410
972262	972413
972263	972414
972264	972415
972289	972440
972308	972459
972314	972465
972320	972471
972326	972477
972334	972485
972341	972492
972365	972516
972391	972542
972405	972556
972414	972565
972417	972568
972419	972570
972421	972572
972424	972575
972426	972577
972442	972593
972450	972601
972464	972615
972468	972619
972541	972692
972557	972708
972579	972730
972585	972736
972607	972758
972611	972762
972615	972766
972625	972776
972629	972780
972631	972782
972633	972784
972637	972788
972639	972790
972641	972792
972643	972794
972645	972796
972649	972800
972651	972802
972655	972806
972659	972810
972661	972812
972663	972814
972667	972818
972679	972830
972681	972832
972725	972876
972731	972882
972735	972886
972737	972888
972753	972904
972779	972930
972790	972941
972792	972943
972794	972945
972796	972947
972798	972949
972802	972953
972804	972955
972806	972957
972847	972998
972848	972999
972885	973036
972887	973038
972893	973044
972919	973070
972921	973072
972947	973098
972953	973104
972979	973130
972985	973136
973035	973186
973037	973188
973077	973228
973079	973230
973081	973232
973085	973236
973097	973248
973099	973250
973101	973252
973109	973260
973111	973262
973113	973264
973115	973266
973117	973268
973177	973328
973203	973354
973234	973385
973247	973398
973252	973403
973254	973405
973266	973417
973276	973427
973306	973457
973316	973467
973320	973471
973349	973500
973351	973502
973353	973504
973355	973506
973357	973508
973361	973512
973377	973528
973397	973548
973403	973554
973409	973560
973415	973566
973419	973570
973421	973572
973423	973574
973425	973576
973445	973596
973483	973634
973489	973640
973495	973646
973511	973662
973519	973670
973527	973678
973543	973694
973549	973700
973551	973702
973555	973706
973565	973716
973621	973772
973629	973780
973649	973800
973667	973818
973671	973822
973673	973824
973679	973830
973685	973836
973687	973838
973689	973840
973718	973869
973724	973875
973726	973877
973740	973891
973756	973907
973758	973909
973760	973911
973768	973919
973798	973949
973802	973953
973832	973983
973833	973984
973913	974064
973915	974066
973917	974068
973919	974070
973927	974078
973933	974084
973935	974086
973937	974088
973945	974096
973955	974106
973961	974112
973969	974120
973981	974132
973989	974140
973993	974144
973995	974146
973997	974148
974025	974176
974027	974178
974031	974182
974041	974192
974055	974206
974059	974210
974061	974212
974073	974224
974075	974226
974083	974234
974087	974238
974093	974244
974097	974248
974099	974250
974115	974266
974121	974272
974125	974276
974149	974300
974157	974308
974165	974316
974167	974318
974169	974320
974171	974322
974175	974326
974183	974334
974185	974336
974211	974362
974221	974372
974227	974378
974283	974434
974285	974436
974293	974444
974303	974454
974305	974456
974309	974460
974313	974464
974323	974474
974343	974494
974369	974520
974391	974542
974393	974544
974431	974582
974445	974596
974447	974598
974453	974604
974461	974612
974469	974620
974473	974624
974479	974630
974481	974632
974483	974634
974487	974638
974491	974642
974501	974652
974513	974664
974535	974686
974543	974694
974547	974698
974561	974712
974575	974726
974579	974730
974583	974734
974601	974752
974619	974770
974677	974828
974679	974830
974709	974860
974715	974866
974721	974872
974817	974968
974823	974974
974829	974980
974835	974986
974837	974988
974839	974990
974857	975008
974873	975024
974879	975030
974887	975038
974899	975050
974901	975052
974943	975094
974990	975141
975006	975157
975008	975159
975009	975160
975065	975216
975067	975218
975095	975246
975099	975250
975103	975254
975109	975260
975113	975264
975121	975272
975123	975274
975139	975290
975165	975316
975168	975319
975180	975331
975190	975341
975245	975396
975247	975398
975253	975404
975273	975424
975275	975426
975287	975438
975289	975440
975291	975442
975293	975444
975295	975446
975297	975448
975299	975450
975347	975498
975395	975546
975453	975604
975497	975648
975499	975650
975501	975652
975507	975658
975515	975666
975517	975668
975521	975672
975523	975674
975525	975676
975527	975678
975557	975708
975563	975714
975567	975718
975571	975722
975573	975724
975575	975726
975577	975728
975579	975730
975593	975744
975599	975750
975621	975772
975631	975782
975633	975784
975643	975794
975649	975800
975721	975872
975723	975874
975763	975914
975765	975916
975771	975922
975783	975934
975791	975942
975793	975944
975832	975983
975834	975985
975848	975999
975868	976019
975908	976059
975910	976061
975912	976063
975914	976065
975922	976073
975928	976079
975944	976095
975948	976099
975950	976101
975952	976103
975954	976105
975960	976111
975961	976112
975962	976113
975977	976128
975978	976129
975982	976133
975998	976149
976008	976159
976010	976161
976024	976175
976026	976177
976052	976203
976064	976215
976080	976231
976096	976247
976098	976249
976099	976250
976101	976252
976103	976254
976105	976256
976106	976257
976110	976261
976114	976265
976119	976270
976121	976272
976123	976274
976125	976276
976127	976278
976133	976284
976137	976288
976139	976290
976143	976294
976145	976296
976147	976298
976149	976300
976151	976302
976155	976306
976157	976308
976159	976310
976161	976312
976162	976313
976167	976318
976170	976321
976172	976323
976174	976325
976176	976327
976180	976331
976186	976337
976188	976339
976192	976343
976200	976351
976204	976355
976206	976357
976208	976359
976210	976361
976213	976364
976215	976366
976221	976372
976223	976374
976225	976376
976227	976378
976229	976380
976232	976383
976236	976387
976238	976389
976240	976391
976241	976392
976242	976393
976246	976397
976248	976399
976250	976401
976251	976402
976253	976404
976255	976406
976256	976407
976257	976408
976258	976409
976259	976410
976260	976411
976264	976415
976266	976417
976268	976419
976272	976423
976274	976425
976275	976426
976277	976428
976279	976430
976281	976432
976285	976436
976289	976440
976295	976446
976299	976450
976303	976454
976305	976456
976311	976462
976318	976469
976321	976472
976323	976474
976325	976476
976329	976480
976330	976481
976333	976484
976335	976486
976339	976490
976341	976492
976345	976496
976347	976498
976351	976502
976353	976504
976355	976506
976357	976508
976361	976512
976363	976514
976365	976516
976367	976518
976371	976522
976375	976526
976377	976528
976381	976532
976385	976536
976387	976538
976389	976540
976391	976542
976395	976546
976397	976548
976399	976550
976403	976554
976405	976556
976409	976560
976413	976564
976415	976566
976419	976570
976421	976572
976423	976574
976427	976578
976429	976580
976432	976583
976434	976585
976436	976587
976438	976589
976440	976591
976442	976593
976446	976597
976448	976599
976452	976603
976454	976605
976456	976607
976458	976609
976459	976610
976461	976612
976463	976614
976469	976620
976470	976621
976472	976623
976473	976624
976477	976628
976479	976630
976481	976632
976482	976633
976483	976634
976484	976635
976486	976637
976488	976639
976490	976641
976492	976643
976496	976647
976500	976651
976501	976652
976503	976654
976505	976656
976509	976660
976511	976662
976513	976664
976515	976666
976517	976668
976519	976670
976523	976674
976525	976676
976527	976678
976529	976680
976533	976684
976535	976686
976539	976690
976542	976693
976545	976696
976549	976700
976555	976706
976556	976707
976560	976711
976562	976713
976564	976715
976568	976719
976570	976721
976572	976723
976576	976727
976580	976731
976582	976733
976584	976735
976585	976736
976586	976737
976587	976738
976588	976739
976589	976740
976590	976741
976591	976742
976593	976744
976594	976745
976600	976751
976602	976753
976606	976757
976608	976759
976612	976763
976614	976765
976616	976767
976618	976769
976619	976770
976621	976772
976622	976773
976623	976774
976631	976782
976637	976788
976638	976789
976640	976791
976642	976793
976644	976795
976646	976797
976650	976801
976654	976805
976656	976807
976658	976809
976660	976811
976664	976815
976666	976817
976668	976819
976670	976821
976672	976823
976674	976825
976676	976827
976678	976829
976682	976833
976688	976839
976690	976841
976692	976843
976694	976845
976696	976847
976698	976849
976700	976851
976703	976854
976707	976858
976709	976860
976712	976863
976714	976865
976716	976867
976718	976869
976720	976871
976722	976873
976724	976875
976725	976876
976727	976878
976728	976879
976730	976881
976734	976885
976736	976887
976738	976889
976740	976891
976742	976893
976743	976894
976745	976896
976747	976898
976749	976900
976751	976902
976752	976903
976753	976904
976754	976905
976756	976907
976758	976909
976760	976911
976762	976913
976765	976916
976769	976920
976775	976926
976777	976928
976778	976929
976779	976930
976780	976931
976783	976934
976787	976938
976789	976940
976799	976950
976805	976956
976831	976982
976859	977010
976861	977012
976863	977014
976875	977026
976943	977094
976969	977120
976971	977122
976979	977130
976983	977134
976993	977144
977030	977181
977034	977185
977046	977197
977048	977199
977050	977201
977052	977203
977056	977207
977060	977211
977066	977217
977072	977223
977097	977248
977103	977254
977106	977257
977110	977261
977112	977263
977116	977267
977144	977295
977150	977301
977156	977307
977162	977313
977184	977335
977228	977379
977256	977407
977264	977415
977285	977436
977299	977450
977333	977484
977335	977486
977347	977498
977355	977506
977361	977512
977385	977536
977409	977560
977433	977584
977435	977586
977437	977588
977439	977590
977481	977632
977491	977642
977505	977656
977509	977660
977519	977670
977521	977672
977523	977674
977529	977680
977533	977684
977539	977690
977545	977696
977553	977704
977561	977712
977573	977724
977576	977727
977577	977728
977583	977734
977597	977748
977609	977760
977703	977854
977705	977856
977729	977880
977778	977929
977780	977931
977784	977935
977800	977951
977824	977975
977830	977981
977834	977985
977836	977987
977840	977991
977856	978007
977862	978013
977868	978019
977878	978029
977880	978031
977882	978033
977884	978035
977896	978047
977898	978049
977924	978075
977960	978111
977996	978147
978014	978165
978016	978167
978018	978169
978054	978205
978068	978219
978072	978223
978076	978227
978080	978231
978084	978235
978086	978237
978096	978247
978098	978249
978108	978259
978110	978261
978152	978303
978180	978331
978184	978335
978214	978365
978233	978384
978247	978398
978251	978402
978253	978404
978261	978412
978263	978414
978265	978416
978319	978470
978321	978472
978335	978486
978339	978490
978341	978492
978345	978496
978355	978506
978357	978508
978365	978516
978369	978520
978381	978532
978407	978558
978409	978560
978411	978562
978415	978566
978419	978570
978425	978576
978433	978584
978437	978588
978441	978592
978445	978596
978449	978600
978453	978604
978457	978608
978461	978612
978465	978616
978469	978620
978473	978624
978477	978628
978483	978634
978509	978660
978561	978712
978575	978726
978583	978734
978589	978740
978591	978742
978593	978744
978609	978760
978627	978778
978637	978788
978647	978798
978655	978806
978657	978808
978659	978810
978661	978812
978679	978830
978691	978842
978697	978848
978769	978920
978771	978922
978781	978932
978797	978948
978811	978962
978835	978986
978841	978992
978853	979004
978877	979028
978880	979031
978884	979035
978900	979051
978940	979091
978943	979094
978962	979113
978964	979115
978966	979117
978984	979135
979010	979161
979024	979175
979040	979191
979053	979204
979084	979235
979100	979251
979102	979253
979116	979267
979118	979269
979126	979277
